"index","corpus","source_relpath","source_ai","reference_png","source_size_bytes","source_sha256_before","source_sha256_after","override_scale_percent","override_reason","status","applied_scale_percent","output_ai","output_png","output_ai_sha256","output_png_sha256","audit_json","attempts","last_error"
"226","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_3.png","193426","96be20ab5b68aa5c8b39cf36f1ee866627bf1fd627e5f2c668c47d8817c2308f","","","","PENDING","","","","","","","0",""
"227","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_4.png","213078","ed3a1dce5abc744f34338848e706565fc0c5221ee6c6b45307ce1cb54230ed6f","","","","PENDING","","","","","","","0",""
"228","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_5.png","239236","9e8502c0b4665e2b1ae9e1b2a636a2d2766b6de0c22ab0143bda42836a3ce4b7","","","","PENDING","","","","","","","0",""
"229","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_6.png","204643","066c43f82ce7f3fae3d593751406a067de6bb5b41537ed3ddf6f6b6ade462659","","","","PENDING","","","","","","","0",""
"230","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_3.png","197972","a886e6ea8e2bc0129cb84c0d92ba4aa491cfb83589bc7b6fa8fd6ddc45e2e03d","","","","PENDING","","","","","","","0",""
"231","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_4.png","209516","afbaea7f98366f7e13fc1202affcad4be079fd6ca66b2156468793bdf5343c48","","","","PENDING","","","","","","","0",""
"232","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_5.png","160972","2ea7d1d9d2face815efc7c6d88681b6e23ad8377db7e2c04be9a658477266749","","","","PENDING","","","","","","","0",""
"233","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_6.png","446354","5dd086afca2f288af8e795e6f5ffa1407ff2b2f7465f140b3d2727828eb5a305","","","","PENDING","","","","","","","0",""
"234","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_4.png","261197","33e1f73872ca17c9aff26e183b91f322a54b0ab7863a44cc0162d7a242cea05d","","","","PENDING","","","","","","","0",""
"235","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_5.png","251711","4b1c0cb585b7c98dc95b9d93b905e1018e1b1204616679788300082091944f1c","","","","PENDING","","","","","","","0",""
"236","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_6.png","281280","9ac87d31d087a4c9afbe78525b1329b74d8bb2b3f25a7a3c236c70950c5694fb","","","","PENDING","","","","","","","0",""
"237","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_7.png","359177","df616be3c845ddb78b90a738c9fc45d43fea2e31d33aa1098e582b2c42727a88","","","","PENDING","","","","","","","0",""
"238","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,4_2.png","168110","ab26d6cfca5d5d560cad2f5c9eb8efc35daf921f6e5f945cd2a015b4ec8db60f","","","","PENDING","","","","","","","0",""
"239","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_1.png","254226","93bcde347dc390abfafc92aebe7492c5b706564fdcdc640a9d3404026f1f82d0","","","","PENDING","","","","","","","0",""
"240","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_4.png","266176","154b917f6f8f84aef60fc5c09f39570b9286f58e7f079c281a29c613ea0c38da","","","","PENDING","","","","","","","0",""
"241","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2_3.png","170322","911444934709c322d17f47a153941bce9db81fe3ffb2899f4659393725099e7f","","","","PENDING","","","","","","","0",""
"242","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_1.png","251360","f04d113e29c1d665a4c8e266b0996622b073e825f172bfe98d4f00cd0adc2442","","","","PENDING","","","","","","","0",""
"243","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_2.png","168075","5b59c845a071c74a073cacaab378267fd9af030644933d85b9ec04c4fca5ac08","","","","PENDING","","","","","","","0",""
"244","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_3.png","171134","39fbc49e6d615e48ebc3c0694d3e1f9dd1301da3e1e6752377b8ec764cb71b6c","","","","PENDING","","","","","","","0",""
"245","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_4.png","263690","b268054ca1712cf12d30a7ad17abf6e9c76663fbd9cd45096b7a09b9d2789539","","","","PENDING","","","","","","","0",""
"246","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et4_1.png","255602","d3f70d1169b5ae7a79dc484010ab6502f8ffb542778a251c5066d63a1fa37401","","","","PENDING","","","","","","","0",""
"247","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et4_3.png","172789","3a0ef3db9e54b8218332575a3481be52a02895aa37452066592294bb8f4533f1","","","","PENDING","","","","","","","0",""
"248","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et4_4.png","266071","443d9bf254cd05477eef32033fa83c777e90fbe47db3503d7f4eb67b2dbed13d","","","","PENDING","","","","","","","0",""
"249","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et6_2.png","169518","b299d277e43ed37bab002c4daec1787dc530f81a5b9882f53c70fa30c1443ca7","","","","PENDING","","","","","","","0",""
"250","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et6_3.png","170887","643952898bffcf8c5b02f94575f18004b46db63f4cc83e8dcb6e70a5c5b65f8f","","","","PENDING","","","","","","","0",""
"251","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et1,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1,4_2.png","258581","303ed1eabda58dbe82176d747995e441b567280f44922a34468240c901599b4a","","","","PENDING","","","","","","","0",""
"252","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1_1.png","282525","1c0819c10d854b69298b9360f3151939ea25c000ba6cb0d54ff64416fdbc5860","","","","PENDING","","","","","","","0",""
"253","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1_2.png","257864","5cd903fa8a228af5a00cdfe03c157a33bb7e7e376827ea1d592f828ecb0212df","","","","PENDING","","","","","","","0",""
"254","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et1_3.png","305701","6b30067c6704f1d090107d53ad79f94a92dfb70fa47c635665c14931f260e35c","","","","PENDING","","","","","","","0",""
"255","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_1.png","204450","cb9ab82be2214be097ba05b197d0f63c54212d9136d0c820a9475716cc0eae25","","","","PENDING","","","","","","","0",""
"256","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_3.png","158546","5129ad2bc416ffd395417664059f65a6ef891d1ddb7990df118a6432f6a31591","","","","PENDING","","","","","","","0",""
"257","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_4.png","258929","6944bab040c238d9cc3a5bed3062ca9a18c46f3cd428641dae6274d86bce1641","","","","PENDING","","","","","","","0",""
"258","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_1.png","204298","ffe93b3d40fa013f886c232ec8062d49d1d2ed0f4836df9986f77f068a46b099","","","","PENDING","","","","","","","0",""
"259","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_2.png","173246","7e67c9f3443bc01d1a603560f234b72ebad9d402b25c7c195ba5acef934ae608","","","","PENDING","","","","","","","0",""
"260","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_3.png","158165","95c08c735f6d7c7a5e13bdd12a4144446dd888b9d21c6cf4cc03815d5fd26e1e","","","","PENDING","","","","","","","0",""
"261","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3_4.png","258213","5bc042e9605729c68d43f3e8c3b48fa6499fafec29564f0dd44b1f4524bd7a16","","","","PENDING","","","","","","","0",""
"262","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_1.png","208323","19788aac65ea6619e9abf5f5659d188b8ec05f01743b6092b56fdfe26f22430b","","","","PENDING","","","","","","","0",""
"263","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_3.png","159871","60ac2888e1b141be108a0d691a9474548bb5373a3692e0ff5fbfd7006bc5b341","","","","PENDING","","","","","","","0",""
"264","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_4.png","257538","c288496a006cb5b2d2a7eb96989db7bd743f9e37b0fa3d50d540c97b0c70069f","","","","PENDING","","","","","","","0",""
"265","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et5_4.png","257825","e4cfb83802de0f08962aa35832c51fd3bcc0b4f340d8c1f88ae1a9eef5986584","","","","PENDING","","","","","","","0",""
"266","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_1.png","424715","7a752285339863225b729c8c5d193533d3f8b3727b85277658090aa76cac2f25","","","","PENDING","","","","","","","0",""
"267","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_2.png","173812","caf702328d30613d2d3b5db650f7dd874880ee98122d29c71c0dc1f275a22151","","","","PENDING","","","","","","","0",""
"268","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_3.png","159744","3a5003dc1682c85d719a1a4da843611726dd298f2cc05734f274dff2ff0f81e8","","","","PENDING","","","","","","","0",""
"269","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s12_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_4.png","257782","57118133c38eaef8e3bcf82037be08f81221b10d736a4b3f0493332a18c3b8fd","","","","PENDING","","","","","","","0",""
"270","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et1,3,5_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,3,5_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,3,5_9.png","266575","16bef8e3b3ea86aa90c6f70a07ae5c4eb57e835c91697a7180b5b7d4867c4a53","","","","PENDING","","","","","","","0",""
"271","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et1,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,5_8.png","162483","1885b982635b5525804bc551a11b3608c2d517c54eb97a462372efb0630f89ac","","","","PENDING","","","","","","","0",""
"272","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et1,6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,6_6.png","220694","933f8f9e4bfd042c1072e6f4181186248db6e4310d5b99ae65382be6737f2ec1","","","","PENDING","","","","","","","0",""
